Id,State_Name,Season,Crop,Area,Production,soil_type
1393,West Bengal,Whole Year ,Arecanut,209,383, Laterite
1394,West Bengal,Whole Year ,Arecanut,17,22, Laterite
1395,West Bengal,Whole Year ,Arecanut,14,14, Laterite
1396,West Bengal,Whole Year ,Arecanut,14,15, Laterite
1397,West Bengal,Whole Year ,Arecanut,12,14, Laterite
1398,West Bengal,Whole Year ,Arecanut,11,13, Laterite
1399,West Bengal,Whole Year ,Arecanut,14,17, Laterite
1400,West Bengal,Whole Year ,Arecanut,22,29, Laterite
1401,West Bengal,Whole Year ,Arecanut,22,26, Laterite
1402,West Bengal,Whole Year ,Arecanut,22,43, Laterite
1403,West Bengal,Whole Year ,Arecanut,36,58, Laterite
1404,West Bengal,Whole Year ,Arecanut,39,63, Laterite
1405,West Bengal,Whole Year ,Arecanut,1500,3300, Laterite
1406,West Bengal,Whole Year ,Arecanut,1500,3300, Laterite
1407,West Bengal,Whole Year ,Arecanut,950,2090, Laterite
1408,West Bengal,Whole Year ,Arecanut,1000,1500, Laterite
1409,West Bengal,Whole Year ,Arecanut,1025,1538, Laterite
1410,West Bengal,Whole Year ,Arecanut,1050,1575, Laterite
1411,West Bengal,Whole Year ,Arecanut,1050,1575, Laterite
1412,West Bengal,Whole Year ,Arecanut,1146,5730, Laterite
1413,West Bengal,Whole Year ,Arecanut,16000,92000, Laterite
1414,West Bengal,Whole Year ,Arecanut,2670,3000, Laterite
1415,West Bengal,Whole Year ,Arecanut,2575,3200, Laterite
1416,West Bengal,Whole Year ,Arecanut,236,79, Laterite
1417,West Bengal,Whole Year ,Arecanut,246,82, Laterite
1418,West Bengal,Whole Year ,Arecanut,259,537, Laterite
1419,West Bengal,Whole Year ,Arecanut,259,537, Laterite
1420,West Bengal,Whole Year ,Arecanut,285,592, Laterite
1421,West Bengal,Whole Year ,Arecanut,247,482, Laterite
1422,West Bengal,Whole Year ,Arecanut,248,487, Laterite
1423,West Bengal,Whole Year ,Arecanut,201,694, Laterite
1424,West Bengal,Whole Year ,Arecanut,291,699, Laterite
1425,West Bengal,Whole Year ,Arecanut,294,640, Laterite
1426,West Bengal,Whole Year ,Arecanut,294,540, Laterite
1427,West Bengal,Whole Year ,Arecanut,49,59, Laterite
1428,West Bengal,Whole Year ,Arecanut,50,56, Laterite
1429,West Bengal,Whole Year ,Arecanut,51,63, Laterite
1430,West Bengal,Whole Year ,Arecanut,51,64, Laterite
1431,West Bengal,Whole Year ,Arecanut,1246,1520, Laterite
1432,West Bengal,Whole Year ,Arecanut,51,64, Laterite
1433,West Bengal,Whole Year ,Arecanut,60,74, Laterite
1434,West Bengal,Whole Year ,Arecanut,64,63, Laterite
1435,West Bengal,Whole Year ,Arecanut,73,72, Laterite
1436,West Bengal,Whole Year ,Arecanut,74,74, Laterite
1437,West Bengal,Whole Year ,Arecanut,89,78, Laterite
1438,West Bengal,Whole Year ,Arecanut,160,796, Laterite
1439,West Bengal,Whole Year ,Arecanut,175,879, Laterite
1440,West Bengal,Whole Year ,Arecanut,182,1000, Laterite
1441,West Bengal,Whole Year ,Arecanut,183,1015, Laterite
1442,West Bengal,Whole Year ,Arecanut,197,917, Laterite
1443,West Bengal,Whole Year ,Arecanut,345,1665, Laterite
1444,West Bengal,Whole Year ,Arecanut,355,2143, Laterite
1445,West Bengal,Whole Year ,Arecanut,356,4313, Laterite
1446,West Bengal,Whole Year ,Arecanut,356,392, Laterite
1447,West Bengal,Whole Year ,Arecanut,390,618, Laterite
1448,West Bengal,Whole Year ,Arecanut,405,542, Laterite
1449,West Bengal,Whole Year ,Arecanut,175,343, Laterite
1450,West Bengal,Whole Year ,Arecanut,178,338, Laterite
1451,West Bengal,Whole Year ,Arecanut,178,338, Laterite
1452,West Bengal,Whole Year ,Arecanut,178,329, Laterite
1453,West Bengal,Whole Year ,Arecanut,178,338, Laterite
1454,West Bengal,Whole Year ,Arecanut,180,450, Laterite
1455,West Bengal,Whole Year ,Arecanut,180,461, Laterite
1456,West Bengal,Whole Year ,Arecanut,122,360, Laterite
1457,West Bengal,Whole Year ,Arecanut,146,423, Laterite
1458,West Bengal,Whole Year ,Arecanut,150,227, Laterite
1459,West Bengal,Whole Year ,Arecanut,150,227, Laterite
1460,West Bengal,Whole Year ,Arecanut,567,1145, Laterite
1461,West Bengal,Whole Year ,Arecanut,577,1168, Laterite
1462,West Bengal,Whole Year ,Arecanut,464,940, Laterite
1463,West Bengal,Whole Year ,Arecanut,468,981, Laterite
1464,West Bengal,Whole Year ,Arecanut,458,1099, Laterite
1465,West Bengal,Whole Year ,Arecanut,478,1031, Laterite
1466,West Bengal,Whole Year ,Arecanut,489,1064, Laterite
1467,West Bengal,Whole Year ,Arecanut,501,1046, Laterite
1468,West Bengal,Whole Year ,Arecanut,503,1023, Laterite
1469,West Bengal,Whole Year ,Arecanut,504,1050, Laterite
1470,West Bengal,Whole Year ,Arecanut,524,1050, Laterite
1471,West Bengal,Whole Year ,Arecanut,2070,2122, Laterite
1472,West Bengal,Whole Year ,Arecanut,2080,2184, Laterite
1473,West Bengal,Whole Year ,Arecanut,2095,2284, Laterite
1474,West Bengal,Whole Year ,Arecanut,2080,2257, Laterite
1475,West Bengal,Whole Year ,Arecanut,2090,2268, Laterite
1476,West Bengal,Whole Year ,Arecanut,2800,3080, Laterite
1477,West Bengal,Whole Year ,Arecanut,2707,3045, Laterite
1478,West Bengal,Whole Year ,Arecanut,2856,5686, Laterite
1479,West Bengal,Whole Year ,Arecanut,2775,6299, Laterite
1480,West Bengal,Whole Year ,Arecanut,2810,6399, Laterite
1481,West Bengal,Whole Year ,Arecanut,2825,6289, Laterite
1482,West Bengal,Whole Year ,Arecanut,22,26, Laterite
1483,West Bengal,Whole Year ,Arecanut,22,26, Laterite
1484,West Bengal,Whole Year ,Arecanut,25,30, Laterite
1485,West Bengal,Whole Year ,Arecanut,26,31, Laterite
1486,West Bengal,Whole Year ,Arecanut,26,30, Laterite
1487,West Bengal,Whole Year ,Arecanut,26,47, Laterite
1488,West Bengal,Whole Year ,Arecanut,27,49, Laterite
1489,West Bengal,Whole Year ,Arecanut,28,50, Laterite
1490,West Bengal,Whole Year ,Arecanut,30,54, Laterite
1491,West Bengal,Whole Year ,Arecanut,46,71, Laterite
1492,West Bengal,Whole Year ,Arecanut,48,73, Laterite
1493,West Bengal,Whole Year ,Arecanut,632,1003, Laterite
1494,West Bengal,Whole Year ,Arecanut,718,1134, Laterite
1495,West Bengal,Whole Year ,Arecanut,781,1289, Laterite
1496,West Bengal,Whole Year ,Arecanut,840,1386, Laterite
1497,West Bengal,Whole Year ,Arecanut,893,1475, Laterite
1498,West Bengal,Whole Year ,Arecanut,894,1477, Laterite
1499,West Bengal,Whole Year ,Arecanut,940,2350, Laterite
1500,West Bengal,Whole Year ,Arecanut,982,251, Laterite
1501,West Bengal,Whole Year ,Arecanut,1000,266, Laterite
1502,West Bengal,Whole Year ,Arecanut,1020,1260, Laterite
1503,West Bengal,Whole Year ,Arecanut,1025,1610, Laterite
1504,West Bengal,Whole Year ,Arecanut,77,95, Laterite
1505,West Bengal,Whole Year ,Arecanut,78,65, Laterite
1506,West Bengal,Whole Year ,Arecanut,78,65, Laterite
1507,West Bengal,Whole Year ,Arecanut,85,109, Laterite
1508,West Bengal,Whole Year ,Arecanut,86,111, Laterite
1509,West Bengal,Whole Year ,Arecanut,125,299, Laterite
1510,West Bengal,Whole Year ,Arecanut,126,202, Laterite
1511,West Bengal,Whole Year ,Arecanut,124,131, Laterite
1512,West Bengal,Whole Year ,Arecanut,135,157, Laterite
1513,West Bengal,Whole Year ,Arecanut,135,170, Laterite
1514,West Bengal,Whole Year ,Arecanut,139,175, Laterite
1515,West Bengal,Whole Year ,Arecanut,56,38, Laterite
1516,West Bengal,Whole Year ,Arecanut,56,84, Laterite
1517,West Bengal,Whole Year ,Arecanut,25,37, Laterite
1518,West Bengal,Whole Year ,Arecanut,50,100, Laterite
1519,West Bengal,Whole Year ,Arecanut,53,106, Laterite
1520,West Bengal,Whole Year ,Arecanut,70,124, Laterite
1521,West Bengal,Whole Year ,Arecanut,71,113, Laterite
1522,West Bengal,Whole Year ,Arecanut,75,130, Laterite
1523,West Bengal,Whole Year ,Arecanut,81,142, Laterite
1524,West Bengal,Whole Year ,Arecanut,80,160, Laterite
1525,West Bengal,Whole Year ,Arecanut,82,160, Laterite
1526,West Bengal,Whole Year ,Arecanut,235,194, Laterite
1527,West Bengal,Whole Year ,Arecanut,242,206, Laterite
1528,West Bengal,Whole Year ,Arecanut,243,208, Laterite
1529,West Bengal,Whole Year ,Arecanut,264,264, Laterite
1530,West Bengal,Whole Year ,Arecanut,282,283, Laterite
1531,West Bengal,Whole Year ,Arecanut,301,304, Laterite
1532,West Bengal,Whole Year ,Arecanut,319,321, Laterite
1533,West Bengal,Whole Year ,Arecanut,356,981, Laterite
1534,West Bengal,Whole Year ,Arecanut,365,1010, Laterite
1535,West Bengal,Whole Year ,Arecanut,358,982, Laterite
1536,West Bengal,Whole Year ,Arecanut,358,982, Laterite
1537,West Bengal,Whole Year ,Arecanut,2,2, Laterite
1538,West Bengal,Whole Year ,Arecanut,10,8, Laterite
1539,Andaman and Nicobar Islands,Whole Year ,Banana,176,641,Clayey
1540,Andaman and Nicobar Islands,Whole Year ,Banana,213,1278,Clayey
1541,Andaman and Nicobar Islands,Whole Year ,Banana,266,1763,Clayey
1542,Andaman and Nicobar Islands,Whole Year ,Banana,66.42,404.12,Clayey
1543,Andaman and Nicobar Islands,Whole Year ,Banana,22,582,Clayey
1544,Andaman and Nicobar Islands,Whole Year ,Banana,198,976,Clayey
1545,Andaman and Nicobar Islands,Whole Year ,Banana,593,3425,Clayey
1546,Andaman and Nicobar Islands,Whole Year ,Banana,1531,12073,Clayey
1547,Andaman and Nicobar Islands,Whole Year ,Banana,957.57,8582,Clayey
1548,Andaman and Nicobar Islands,Whole Year ,Banana,657,7968,Clayey
1549,Andaman and Nicobar Islands,Whole Year ,Banana,1524,10882,Clayey
1550,Andaman and Nicobar Islands,Whole Year ,Banana,1530,11558,Clayey
1551,Andaman and Nicobar Islands,Whole Year ,Banana,1912.1,17374.4,Clayey
1552,Andaman and Nicobar Islands,Whole Year ,Banana,1656.8,10251.13,Clayey
1553,Andaman and Nicobar Islands,Whole Year ,Banana,483,4150,Clayey
1554,Andaman and Nicobar Islands,Whole Year ,Banana,360,5517,Clayey
1555,Andhra Pradesh,Whole Year ,Banana,769,11693,Clayey
1556,Andhra Pradesh,Whole Year ,Banana,1582,462,Clayey
1557,Andhra Pradesh,Whole Year ,Banana,19,1006,Clayey
1558,Andhra Pradesh,Whole Year ,Banana,36,1302,Clayey
1559,Andhra Pradesh,Whole Year ,Banana,324,16897,Clayey
1560,Andhra Pradesh,Whole Year ,Banana,303,16231,Clayey
1561,Andhra Pradesh,Whole Year ,Banana,289,14141,Clayey
1562,Andhra Pradesh,Whole Year ,Banana,3603,160939,Clayey
1563,Andhra Pradesh,Whole Year ,Banana,5010,265981,Clayey
1564,Andhra Pradesh,Whole Year ,Banana,4416,223825,Clayey
1565,Andhra Pradesh,Whole Year ,Banana,8000,505176,Clayey
1566,Andhra Pradesh,Whole Year ,Banana,8661,483881,Clayey
1567,Andhra Pradesh,Whole Year ,Banana,953,19033,Clayey
1568,Andhra Pradesh,Whole Year ,Banana,1005,7156,Clayey
1569,Andhra Pradesh,Whole Year ,Banana,960,50841,Clayey
1570,Andhra Pradesh,Whole Year ,Banana,587,21222,Clayey
1571,Andhra Pradesh,Whole Year ,Banana,586,30560,Clayey
1572,Andhra Pradesh,Whole Year ,Banana,468,25070,Clayey
1573,Andhra Pradesh,Whole Year ,Banana,556,27205,Clayey
1574,Andhra Pradesh,Whole Year ,Banana,708,22390,Clayey
1575,Andhra Pradesh,Whole Year ,Banana,769,40826,Clayey
1576,Andhra Pradesh,Whole Year ,Banana,923,46782,Clayey
1577,Andhra Pradesh,Whole Year ,Banana,886,55948,Clayey
1578,Andhra Pradesh,Whole Year ,Banana,910,50203,Clayey
1579,Andhra Pradesh,Whole Year ,Banana,11043,124386,Clayey
1580,Andhra Pradesh,Whole Year ,Banana,10258,122822,Clayey
1581,Andhra Pradesh,Whole Year ,Banana,7949,116270,Clayey
1582,Andhra Pradesh,Whole Year ,Banana,9547,67488,Clayey
1583,Andhra Pradesh,Whole Year ,Banana,10324,96684,Clayey
1584,Andhra Pradesh,Whole Year ,Banana,15432,215971,Clayey
1585,Andhra Pradesh,Whole Year ,Banana,16772,295690,Clayey
1586,Andhra Pradesh,Whole Year ,Banana,15363,291774,Clayey
1587,Andhra Pradesh,Whole Year ,Banana,16159,354092,Clayey
1588,Andhra Pradesh,Whole Year ,Banana,14357,392291,Clayey
1589,Andhra Pradesh,Whole Year ,Banana,13620,302514,Clayey
1590,Andhra Pradesh,Whole Year ,Banana,12427,153871,Clayey
1591,Andhra Pradesh,Whole Year ,Banana,7612,141059,Clayey
1592,Andhra Pradesh,Whole Year ,Banana,7967,204939,Clayey
1593,Andhra Pradesh,Whole Year ,Banana,6720,151697,Clayey
1594,Andhra Pradesh,Whole Year ,Banana,5681,42238,Clayey
1595,Andhra Pradesh,Whole Year ,Banana,6340,180798,Clayey
1596,Andhra Pradesh,Whole Year ,Banana,6263,164925,Clayey
1597,Andhra Pradesh,Whole Year ,Banana,5653,173479,Clayey
1598,Andhra Pradesh,Whole Year ,Banana,5519,174969,Clayey
1599,Andhra Pradesh,Whole Year ,Banana,5177,122452,Clayey
1600,Andhra Pradesh,Whole Year ,Banana,5045,151597,Clayey
1601,Andhra Pradesh,Whole Year ,Banana,5595,216308,Clayey
1602,Andhra Pradesh,Whole Year ,Banana,5574,211734,Clayey
1603,Andhra Pradesh,Whole Year ,Banana,3620,161828,Clayey
1604,Andhra Pradesh,Whole Year ,Banana,4074,132748,Clayey
1605,Andhra Pradesh,Whole Year ,Banana,4574,299574,Clayey
1606,Andhra Pradesh,Whole Year ,Banana,3771,158827,Clayey
1607,Andhra Pradesh,Whole Year ,Banana,3396,197474,Clayey
1608,Andhra Pradesh,Whole Year ,Banana,2978,196691,Clayey
1609,Andhra Pradesh,Whole Year ,Banana,4440,275653,Clayey
1610,Andhra Pradesh,Whole Year ,Banana,4058,221705,Clayey
1611,Andhra Pradesh,Whole Year ,Banana,5985,381424,Clayey
1612,Andhra Pradesh,Whole Year ,Banana,8706,488607,Clayey
1613,Andhra Pradesh,Whole Year ,Banana,7900,518880,Clayey
1614,Andhra Pradesh,Whole Year ,Banana,8438,497926,Clayey
1615,Andhra Pradesh,Whole Year ,Banana,1363,26208,Clayey
1616,Andhra Pradesh,Whole Year ,Banana,1556,3946,Clayey
1617,Andhra Pradesh,Whole Year ,Banana,1346,20586,Clayey
1618,Andhra Pradesh,Whole Year ,Banana,1249,15574,Clayey
1619,Andhra Pradesh,Whole Year ,Banana,1543,19223,Clayey
1620,Andhra Pradesh,Whole Year ,Banana,1601,27059,Clayey
1621,Andhra Pradesh,Whole Year ,Banana,1509,29004,Clayey
1622,Andhra Pradesh,Whole Year ,Banana,1475,40328,Clayey
1623,Andhra Pradesh,Whole Year ,Banana,1632,35124,Clayey
1624,Andhra Pradesh,Whole Year ,Banana,1465,33847,Clayey
1625,Andhra Pradesh,Whole Year ,Banana,1180,35937,Clayey
1626,Andhra Pradesh,Whole Year ,Banana,1266,45738,Clayey
1627,Andhra Pradesh,Whole Year ,Banana,2327,32282,Clayey
1628,Andhra Pradesh,Whole Year ,Banana,2704,29845,Clayey
1629,Andhra Pradesh,Whole Year ,Banana,1862,49164,Clayey
1630,Andhra Pradesh,Whole Year ,Banana,2960,23820,Clayey
1631,Andhra Pradesh,Whole Year ,Banana,1302,37774,Clayey
1632,Andhra Pradesh,Whole Year ,Banana,1234,28942,Clayey
1633,Andhra Pradesh,Whole Year ,Banana,2128,45722,Clayey
1634,Andhra Pradesh,Whole Year ,Banana,2227,59036,Clayey
1635,Andhra Pradesh,Whole Year ,Banana,2253,55933,Clayey
1636,Andhra Pradesh,Whole Year ,Banana,2018,54942,Clayey
1637,Andhra Pradesh,Whole Year ,Banana,612,18621,Clayey
1638,Andhra Pradesh,Whole Year ,Banana,1632,51539,Clayey
1639,Andhra Pradesh,Whole Year ,Banana,615,12085,Clayey
1640,Andhra Pradesh,Whole Year ,Banana,511,8370,Clayey
1641,Andhra Pradesh,Whole Year ,Banana,538,10429,Clayey
1642,Andhra Pradesh,Whole Year ,Banana,82,794,Clayey
1643,Andhra Pradesh,Whole Year ,Banana,89,1793,Clayey
1644,Andhra Pradesh,Whole Year ,Banana,90,1510,Clayey
1645,Andhra Pradesh,Whole Year ,Banana,95,1890,Clayey
1646,Andhra Pradesh,Whole Year ,Banana,452,9320,Clayey
1647,Andhra Pradesh,Whole Year ,Banana,382,8794,Clayey
1648,Andhra Pradesh,Whole Year ,Banana,292,7444,Clayey
1649,Andhra Pradesh,Whole Year ,Banana,430,11455,Clayey
1650,Andhra Pradesh,Whole Year ,Banana,487,9561,Clayey
1651,Andhra Pradesh,Whole Year ,Banana,567,8154,Clayey
1652,Andhra Pradesh,Whole Year ,Banana,479,8030,Clayey
1653,Andhra Pradesh,Whole Year ,Banana,521,10099,Clayey
1654,Andhra Pradesh,Whole Year ,Banana,485,4699,Clayey
1655,Andhra Pradesh,Whole Year ,Banana,458,8480,Clayey
1656,Andhra Pradesh,Whole Year ,Banana,470,7887,Clayey
1657,Andhra Pradesh,Whole Year ,Banana,667,13271,Clayey
1658,Andhra Pradesh,Whole Year ,Banana,860,17733,Clayey
1659,Andhra Pradesh,Whole Year ,Banana,1196,27534,Clayey
1660,Andhra Pradesh,Whole Year ,Banana,1278,32579,Clayey
1661,Andhra Pradesh,Whole Year ,Banana,1177,18284,Clayey
1662,Andhra Pradesh,Whole Year ,Banana,816,25764,Clayey
1663,Andhra Pradesh,Whole Year ,Banana,1226,17335,Clayey
1664,Andhra Pradesh,Whole Year ,Banana,1132,14223,Clayey
1665,Andhra Pradesh,Whole Year ,Banana,765,14829,Clayey
1666,Andhra Pradesh,Whole Year ,Banana,535,3003,Clayey
1667,Andhra Pradesh,Whole Year ,Banana,1365,17524,Clayey
1668,Andhra Pradesh,Whole Year ,Banana,1174,19700,Clayey
1669,Andhra Pradesh,Whole Year ,Banana,2131,42401,Clayey
1670,Andhra Pradesh,Whole Year ,Banana,1977,40766,Clayey
1671,Andhra Pradesh,Whole Year ,Banana,1404,32323,Clayey
1672,Andhra Pradesh,Whole Year ,Banana,853,21745,Clayey
1673,Andhra Pradesh,Whole Year ,Banana,2039,54319,Clayey
1674,Andhra Pradesh,Whole Year ,Banana,2422,47549,Clayey
1675,Andhra Pradesh,Whole Year ,Banana,2747,50705,Clayey
1676,Andhra Pradesh,Whole Year ,Banana,2431,18798,Clayey
1677,Andhra Pradesh,Whole Year ,Banana,1594,27219,Clayey
1678,Andhra Pradesh,Whole Year ,Banana,1452,17908,Clayey
1679,Andhra Pradesh,Whole Year ,Banana,1508,32706,Clayey
1680,Andhra Pradesh,Whole Year ,Banana,1484,21692,Clayey
1681,Andhra Pradesh,Whole Year ,Banana,1609,12177,Clayey
1682,Andhra Pradesh,Whole Year ,Banana,1271,13108,Clayey
1683,Andhra Pradesh,Whole Year ,Banana,1005,29626,Clayey
1684,Andhra Pradesh,Whole Year ,Banana,1182,18459,Clayey
1685,Andhra Pradesh,Whole Year ,Banana,1355,22833,Clayey
1686,Andhra Pradesh,Whole Year ,Banana,1409,27661,Clayey
1687,Andhra Pradesh,Whole Year ,Banana,5985,59183,Clayey
1688,Andhra Pradesh,Whole Year ,Banana,6173,77495,Clayey
1689,Andhra Pradesh,Whole Year ,Banana,4684,97277,Clayey
1690,Andhra Pradesh,Whole Year ,Banana,4645,106645,Clayey
1691,Andhra Pradesh,Whole Year ,Banana,5591,136806,Clayey
1692,Andhra Pradesh,Whole Year ,Banana,5246,127446,Clayey
1693,Andhra Pradesh,Whole Year ,Banana,5137,103233,Clayey
1694,Andhra Pradesh,Whole Year ,Banana,7735,135293,Clayey
1695,Andhra Pradesh,Whole Year ,Banana,7755,145608,Clayey
1696,Andhra Pradesh,Whole Year ,Banana,7835,167277,Clayey
1697,Andhra Pradesh,Whole Year ,Banana,7433,133645,Clayey
1698,Andhra Pradesh,Whole Year ,Banana,7124,77367,Clayey
1699,Andhra Pradesh,Whole Year ,Banana,8081,116102,Clayey
1700,Andhra Pradesh,Whole Year ,Banana,8264,99790,Clayey
1701,Andhra Pradesh,Whole Year ,Banana,5547,123149,Clayey
1702,Andhra Pradesh,Whole Year ,Banana,5712,24247,Clayey
1703,Andhra Pradesh,Whole Year ,Banana,6051,156479,Clayey
1704,Andhra Pradesh,Whole Year ,Banana,8130,76707,Clayey
1705,Andhra Pradesh,Whole Year ,Banana,7427,144648,Clayey
1706,Andhra Pradesh,Whole Year ,Banana,7334,142470,Clayey
1707,Andhra Pradesh,Whole Year ,Banana,7631,219223,Clayey
1708,Andhra Pradesh,Whole Year ,Banana,8420,212967,Clayey
1709,Andhra Pradesh,Whole Year ,Banana,10098,348290,Clayey
1710,Andhra Pradesh,Whole Year ,Banana,9460,205367,Clayey
1711,Assam,Whole Year ,Banana,1191,17437,Clayey
1712,Assam,Whole Year ,Banana,2131,31200,Clayey
1713,Assam,Whole Year ,Banana,2157,31581,Clayey
1714,Assam,Whole Year ,Banana,1712,25065,Clayey
1715,Assam,Rabi       ,Banana,1733,25373,Clayey
1716,Assam,Whole Year ,Banana,1733,25373,Clayey
1717,Assam,Rabi       ,Banana,680,9956,Clayey
1718,Assam,Whole Year ,Banana,680,9956,Clayey
1719,Assam,Whole Year ,Banana,1250,19425,Clayey
1720,Assam,Whole Year ,Banana,695,11495,Clayey
1721,Assam,Whole Year ,Banana,1250,20675,Clayey
1722,Assam,Whole Year ,Banana,1250,20675,Clayey
1723,Assam,Whole Year ,Banana,5130,77207,Clayey
1724,Assam,Whole Year ,Banana,5130,77207,Clayey
1725,Assam,Whole Year ,Banana,5131,77222,Clayey
1726,Assam,Whole Year ,Banana,5134,77267,Clayey
1727,Assam,Whole Year ,Banana,3170,47709,Clayey
1728,Assam,Whole Year ,Banana,3205,48235,Clayey
1729,Assam,Whole Year ,Banana,2417,36376,Clayey
1730,Assam,Whole Year ,Banana,2451,36888,Clayey
1731,Assam,Whole Year ,Banana,2300,34615,Clayey
1732,Assam,Whole Year ,Banana,2210,33040,Clayey
1733,Assam,Rabi       ,Banana,2329,34975,Clayey
1734,Assam,Whole Year ,Banana,2329,34975,Clayey
1735,Assam,Rabi       ,Banana,1979,29697,Clayey
1736,Assam,Whole Year ,Banana,1979,29697,Clayey
1737,Assam,Whole Year ,Banana,2469,38079,Clayey
1738,Assam,Whole Year ,Banana,2280,35650,Clayey
1739,Assam,Whole Year ,Banana,2395,37448,Clayey
1740,Assam,Whole Year ,Banana,2531,39575,Clayey
1741,Assam,Whole Year ,Banana,882,10713,Clayey
1742,Assam,Whole Year ,Banana,899,10927,Clayey
1743,Assam,Whole Year ,Banana,867,10548,Clayey
1744,Assam,Whole Year ,Banana,892,10843,Clayey
1745,Assam,Whole Year ,Banana,906,11018,Clayey
1746,Assam,Whole Year ,Banana,942,11458,Clayey
1747,Assam,Whole Year ,Banana,817,9895,Clayey
1748,Assam,Whole Year ,Banana,631,7629,Clayey
1749,Assam,Whole Year ,Banana,665,8050,Clayey
1750,Assam,Whole Year ,Banana,647,8411,Clayey
1751,Assam,Rabi       ,Banana,638,7940,Clayey
1752,Assam,Whole Year ,Banana,638,7940,Clayey
1753,Assam,Rabi       ,Banana,660,8299,Clayey
1754,Assam,Whole Year ,Banana,660,8299,Clayey
1755,Assam,Whole Year ,Banana,670,9016,Clayey
1756,Assam,Whole Year ,Banana,695,10050,Clayey
1757,Assam,Whole Year ,Banana,708,10238,Clayey
1758,Assam,Whole Year ,Banana,780,11279,Clayey
1759,Assam,Whole Year ,Banana,2900,35409,Clayey
1760,Assam,Whole Year ,Banana,2400,29299,Clayey
1761,Assam,Whole Year ,Banana,3024,36911,Clayey
1762,Assam,Whole Year ,Banana,3125,38150,Clayey
1763,Assam,Whole Year ,Banana,3130,38211,Clayey
1764,Assam,Whole Year ,Banana,3145,37740,Clayey
1765,Assam,Whole Year ,Banana,2674,32460,Clayey
1766,Assam,Whole Year ,Banana,2662,32313,Clayey
1767,Assam,Whole Year ,Banana,3128,37971,Clayey
1768,Assam,Whole Year ,Banana,2881,38893,Clayey
1769,Assam,Rabi       ,Banana,2970,37401,Clayey
1770,Assam,Whole Year ,Banana,2970,37401,Clayey
1771,Assam,Rabi       ,Banana,2888,36756,Clayey
1772,Assam,Whole Year ,Banana,2888,36756,Clayey
1773,Assam,Whole Year ,Banana,2832,49983,Clayey
1774,Assam,Whole Year ,Banana,2892,51437,Clayey
1775,Assam,Whole Year ,Banana,3075,54692,Clayey
1776,Assam,Whole Year ,Banana,3144,55919,Clayey
1777,Assam,Whole Year ,Banana,527,6382,Clayey
1778,Assam,Whole Year ,Banana,525,6347,Clayey
1779,Assam,Whole Year ,Banana,532,6440,Clayey
1780,Assam,Whole Year ,Banana,571,7509,Clayey
